Q,15,2.45264685,-0.800767097,-1.83518877,0.489083353,2.7424363,0.74380796
Q,16,-3.11722257,-0.182930825,-2.95987274,-2.26684572,3.06945527,-1.38683609
Q,17,-1.14171992,-0.232291437,1.46508054,-0.885689102,2.44068968,0.409882019
Q,18,0.290762528,-2.85140957,-2.36155367,1.48667044,-0.00368265691,2.01908978
Q,19,-2.59261718,-2.32803683,1.26640872,-0.873045425,-0.684680031,2.18127521
Q,20,-1.649404,-0.247425743,-1.7506618,-0.190717747,3.13799932,1.10486008
Q,21,3.01921667,-2.69610612,-2.37957974,-2.08391598,1.20942442,2.7776381
Q,22,-2.37510436,-2.80826619,2.60341614,0.088024515,2.70671757,-1.6374117
Q,23,-1.67028698,2.33488529,0.155305399,-0.312925207,1.47619274,-2.34006581
Q,24,0.482938565,1.81082528,-0.246904608,-1.44469951,1.87772325,1.18302143
Q,25,-3.11111516,-0.94171161,0.388928643,-0.110432266,2.38130087,1.72977765
Q,26,1.01733842,-0.554860042,1.69573915,1.75792602,2.69552994,-0.823744175
Q,27,1.703109,-2.54732907,-2.25965586,2.69638279,1.64616543,-1.06171869
Q,28,1.79550309,2.31025279,-2.73641668,-0.44637692,0.171713006,-1.78831658
Q,29,-1.93206062,1.94521188,2.53255839,0.433218198,0.480169673,0.207190121
Q,30,-1.43932601,-1.08928158,-3.04209974,2.52321493,0.61184853,1.00969151
Q,31,-2.27245557,1.57923883,1.94647483,0.322870601,0.490832133,1.39144189
Q,32,1.57201245,-2.65945619,0.357320067,-2.27042339,-0.316203264,2.8237368
Q,33,-3.13708427,-2.11132359,-2.94679039,-2.67894276,-2.19091992,2.09662913
Q,34,0.0902194696,1.79857876,0.62178218,2.77317557,0.760434321,-3.0492854
Q,35,1.4752727,-1.78486823,0.282690765,0.483758233,-2.87341148,-3.11283256
Q,36,-0.35040271,-1.37229967,2.16897552,1.2773224,-2.9449878,-0.49750444
Q,37,-0.265120269,-1.5580764,2.78241265,-0.528903425,-0.0179094841,-2.21620444
Q,38,2.15241365,-2.89515923,2.63823747,1.97401999,-0.597123185,-1.10089294
Q,39,1.663763,2.38832284,-2.45224752,1.594576,-0.593881357,-0.750096152
Q,40,0.507524825,-0.525728499,-0.143148023,-2.73133997,1.85819425,-1.35837315
Q,41,1.64188458,0.654796836,-1.07876149,1.25665541,1.15499274,-1.58251128
Q,42,2.68579082,0.262099791,-3.13188162,-3.11706591,2.68128197,1.80230461
Q,43,1.4752893,-2.72224896,-2.39304018,-2.38302522,0.819785479,2.15044007
Q,44,-2.0969814,-1.27887907,-0.701692097,-3.06137563,-0.967461737,3.09243862
Q,45,-1.99242404,1.26054048,-1.02660157,-2.75787855,2.2978167,2.41633293
Q,46,2.46906577,-0.334413998,1.43037837,-0.658665229,-1.3672977,1.86235301
Q,47,-0.843441971,1.48293288,0.0720564981,-2.54680429,-2.17463377,2.56166428
Q,48,0.480187583,1.40315954,3.11931443,-1.70349232,-0.861508758,1.4956792
Q,49,-1.5156985,-0.324717663,0.454356488,3.08083614,2.66882154,-2.40712846
Q,50,-2.53795807,-0.286452235,-2.10232251,-0.518422896,2.21109196,2.34082884
Q,51,1.20474832,-2.50687463,-1.86059132,-2.26636116,-2.50651741,1.82164283
Q,52,1.57375106,2.49572128,-1.76002226,-2.41358951,0.588248209,-0.758138628
Q,53,2.17050539,-2.70102208,-2.29088515,-2.99209075,-1.9526363,-2.39650869
Q,54,2.98585535,-1.48637841,1.0544098,-2.70689605,-1.89899938,-2.28748175
Q,55,-1.95249554,1.46520294,-1.80562729,2.4624078,-2.33839286,-2.25310785
Q,56,1.74400039,-1.98917231,0.249422133,1.22402188,-1.8557105,1.71156803
Q,57,2.99290463,1.92812241,1.07906198,-2.28929705,-2.93355076,1.3877986
Q,58,-0.888955981,0.630339301,-3.02315265,-0.227550158,-2.75980835,2.41687905
Q,59,-2.95561421,2.01961797,-2.90618882,1.47361831,2.46047936,0.411148031
Q,60,-1.43599097,1.17069996,-0.667329907,-0.0717732007,0.721338366,-0.48121687
Q,61,1.54112395,-1.31183663,3.13096604,-2.67396763,-0.241601023,-1.37871935
Q,62,-1.52021717,-1.07209051,0.853121654,2.70193423,-1.03193581,1.06688464
Q,63,1.16920248,-2.18664449,-1.38075676,1.25461219,1.19829981,0.575584331
