# 02.16 multi-LiDAR sample -- columns: sensor_id,surface_id,x,y,z (meters, sensor-own frame)
# sensor_id: 0=main 1=left 2=right | surface_id: 0=ground 1=wall_front 2=wall_left 3=wall_right 4=wall_rear 5=pole
# cohort=drifted points=8135 noise_sigma_m=0.006
2,0,-1.616100,-13.165432,-0.682754
0,0,-9.906888,-6.604592,-1.801252
2,0,-2.065044,-12.843906,-0.677295
0,0,-9.902254,-6.051377,-1.800410
2,0,-2.514362,-12.525906,-0.672017
0,0,-9.899249,-5.499583,-1.799863
2,0,-2.961443,-12.198953,-0.666249
0,0,-9.897236,-4.948618,-1.799497
2,0,-3.411312,-11.884718,-0.661168
0,0,-9.897765,-4.399007,-1.799594
2,0,-3.860292,-11.567050,-0.655899
0,0,-9.894068,-3.847693,-1.798922
0,0,-9.900726,-3.300242,-1.800132
0,0,-9.908102,-2.752251,-1.801473
0,0,-9.894953,-2.198878,-1.799082
0,0,-9.889263,-1.648210,-1.798048
0,0,-9.896597,-1.099622,-1.799381
0,0,-9.892717,-0.549595,-1.798676
0,0,-9.893961,0.000000,-1.798902
0,0,-9.892337,0.549574,-1.798607
0,0,-9.899132,1.099904,-1.799842
0,0,-9.903044,1.650507,-1.800553
0,0,-9.912980,2.202885,-1.802360
0,0,-9.893243,2.748123,-1.798772
0,0,-9.892034,3.297345,-1.798552
0,0,-9.899030,3.849623,-1.799824
0,0,-9.899249,4.399666,-1.799863
1,0,-3.824125,11.633489,-0.416151
0,0,-9.906880,4.953440,-1.801251
1,0,-3.368053,11.933814,-0.420817
0,0,-9.889333,5.494074,-1.798061
1,0,-2.917978,12.254396,-0.426201
0,0,-9.897723,6.048609,-1.799586
1,0,-2.466803,12.572497,-0.431493
0,0,-9.899369,6.599579,-1.799885
1,0,-2.013120,12.876928,-0.436317
0,0,-9.894244,7.145843,-1.798953
1,0,-1.561264,13.190925,-0.441470
0,0,-9.905405,7.704204,-1.800983
1,0,-1.108931,13.499689,-0.446448
0,0,-9.900905,8.250754,-1.800165
1,0,-0.657200,13.814405,-0.451625
0,0,-9.904028,8.803581,-1.800732
1,0,-0.205399,14.130967,-0.456861
0,0,-9.902356,9.352225,-1.800428
1,0,0.246592,14.446575,-0.462063
0,0,-9.896266,9.896266,-1.799321
1,0,0.698196,14.751135,-0.466915
0,0,-9.905378,10.455676,-1.800978
1,0,1.150329,15.069348,-0.472200
0,0,-9.895887,10.995430,-1.799252
1,0,1.602046,15.380908,-0.477275
0,0,-9.356398,-11.007528,-1.801232
2,0,1.847474,-14.928188,-0.713774
0,0,-9.354410,-10.454928,-1.800849
2,0,1.396774,-14.596846,-0.707850
0,0,-9.359406,-9.909959,-1.801811
2,0,0.948787,-14.293856,-0.703301
0,0,-9.355629,-9.355629,-1.801084
2,0,0.499361,-13.974342,-0.697947
0,0,-9.349768,-8.799782,-1.799955
2,0,0.050121,-13.664272,-0.693069
0,0,-9.358433,-8.257441,-1.801623
2,0,-0.399253,-13.342922,-0.687621
0,0,-9.346918,-7.697462,-1.799407
2,0,-0.848948,-13.030905,-0.682654
0,0,-9.360022,-7.157664,-1.801929
2,0,-1.297054,-12.699607,-0.676670
0,0,-9.345935,-6.597131,-1.799217
2,0,-1.747743,-12.394346,-0.672071
0,0,-9.347869,-6.048621,-1.799590
2,0,-2.194152,-12.060306,-0.665906
0,0,-9.350014,-5.500008,-1.800003
2,0,-2.646245,-11.757960,-0.661489
0,0,-9.353691,-4.951954,-1.800711
2,0,-3.097388,-11.447242,-0.656624
0,0,-9.343050,-4.396730,-1.798662
2,0,-3.543533,-11.118884,-0.650742
0,0,-9.349717,-3.849884,-1.799946
0,0,-9.352388,-3.300843,-1.800460
0,0,-9.345790,-2.748762,-1.799189
0,0,-9.350204,-2.200048,-1.800039
0,0,-9.345552,-1.649215,-1.799144
0,0,-9.355100,-1.100600,-1.800982
0,0,-9.357449,-0.550438,-1.801434
0,0,-9.345520,0.000000,-1.799137
0,0,-9.353554,0.550209,-1.800684
0,0,-9.343977,1.099291,-1.798841
0,0,-9.352397,1.650423,-1.800461
0,0,-9.341841,2.198080,-1.798429
0,0,-9.351494,2.750439,-1.800288
0,0,-9.356548,3.302311,-1.801261
0,0,-9.355085,3.852094,-1.800979
0,0,-9.340157,4.395368,-1.798105
1,0,-3.508060,11.173226,-0.420964
0,0,-9.348203,4.949048,-1.799654
1,0,-3.058042,11.494071,-0.426372
0,0,-9.352178,5.501281,-1.800419
1,0,-2.605779,11.807808,-0.431511
0,0,-9.347376,6.048302,-1.799495
1,0,-2.150698,12.105749,-0.436082
0,0,-9.338229,6.591691,-1.797734
1,0,-1.700183,12.427704,-0.441521
0,0,-9.348768,7.149058,-1.799763
1,0,-1.248150,12.741121,-0.446653
0,0,-9.349339,7.699455,-1.799873
1,0,-0.796093,13.054123,-0.451770
0,0,-9.356553,8.255782,-1.801262
1,0,-0.343849,13.358759,-0.456602
0,0,-9.352412,8.802270,-1.800464
1,0,0.107991,13.687070,-0.462241
0,0,-9.352303,9.352303,-1.800443
1,0,0.560346,14.004002,-0.467488
0,0,-9.348776,9.898704,-1.799764
1,0,1.011933,14.307133,-0.472276
0,0,-9.348903,10.448774,-1.799789
1,0,1.463635,14.617573,-0.477311
0,0,-9.356971,11.008201,-1.801342
1,0,1.914705,14.924390,-0.482231
0,0,-8.797900,-10.997375,-1.799570
2,0,2.164152,-14.475420,-0.708389
0,0,-8.800167,-10.450199,-1.800034
2,0,1.715060,-14.159527,-0.703213
0,0,-8.802579,-9.902902,-1.800528
2,0,1.266235,-13.847313,-0.698225
0,0,-8.807445,-9.357910,-1.801523
2,0,0.816933,-13.532242,-0.693098
0,0,-8.796252,-8.796252,-1.799233
2,0,0.367021,-13.200287,-0.687096
0,0,-8.798300,-8.248406,-1.799652
2,0,-0.082018,-12.889059,-0.682165
0,0,-8.798923,-7.699058,-1.799780
2,0,-0.531707,-12.583547,-0.677552
0,0,-8.801652,-7.151342,-1.800338
2,0,-0.980045,-12.250254,-0.671439
0,0,-8.796327,-6.597245,-1.799249
2,0,-1.431170,-11.950818,-0.667184
0,0,-8.794203,-6.046015,-1.798814
2,0,-1.880061,-11.628496,-0.661663
0,0,-8.804340,-5.502713,-1.800888
2,0,-2.327224,-11.299899,-0.655768
0,0,-8.793340,-4.946254,-1.798638
2,0,-2.778488,-10.991726,-0.651055
0,0,-8.801613,-4.400807,-1.800330
2,0,-3.229101,-10.678520,-0.646060
0,0,-8.803094,-3.851354,-1.800633
2,0,-3.674643,-10.349848,-0.640119
0,0,-8.810071,-3.303777,-1.802060
0,0,-8.801088,-2.750340,-1.800223
0,0,-8.800829,-2.200207,-1.800170
0,0,-8.801228,-1.650230,-1.800251
0,0,-8.791217,-1.098902,-1.798203
0,0,-8.795246,-0.549703,-1.799028
0,0,-8.804846,0.000000,-1.800991
0,0,-8.804122,0.550258,-1.800843
0,0,-8.797099,1.099637,-1.799407
0,0,-8.800709,1.650133,-1.800145
0,0,-8.797008,2.199252,-1.799388
0,0,-8.796898,2.749031,-1.799365
0,0,-8.797652,3.299120,-1.799520
0,0,-8.794042,3.847393,-1.798781
1,0,-3.644992,10.402922,-0.420743
0,0,-8.799415,4.399708,-1.799880
1,0,-3.194470,10.720421,-0.426041
0,0,-8.799236,4.949570,-1.799844
1,0,-2.742225,11.032677,-0.431128
0,0,-8.802149,5.501343,-1.800440
1,0,-2.290671,11.347840,-0.436328
0,0,-8.800371,6.050255,-1.800076
1,0,-1.838200,11.658200,-0.441345
0,0,-8.799736,6.599802,-1.799946
1,0,-1.387146,11.978618,-0.446740
0,0,-8.803217,7.152613,-1.800658
1,0,-0.934499,12.285498,-0.451630
0,0,-8.797285,7.697624,-1.799445
1,0,-0.482503,12.596356,-0.456671
0,0,-8.795388,8.245676,-1.799057
1,0,-0.030724,12.923679,-0.462303
0,0,-8.796499,8.796499,-1.799284
1,0,0.421442,13.232956,-0.467285
0,0,-8.799796,9.349783,-1.799958
1,0,0.873482,13.544656,-0.472355
0,0,-8.797707,9.897421,-1.799531
1,0,1.325067,13.852782,-0.477304
0,0,-8.803948,10.454689,-1.800808
1,0,1.778338,14.176883,-0.482801
0,0,-8.800859,11.001074,-1.800176
1,0,2.230186,14.487751,-0.487844
0,0,-8.252595,-11.003460,-1.800566
2,0,2.482798,-14.034845,-0.703607
0,0,-8.251407,-10.451782,-1.800307
2,0,2.032409,-13.711653,-0.698068
0,0,-8.259167,-9.911000,-1.802000
2,0,1.582921,-13.393078,-0.692758
0,0,-8.253519,-9.353988,-1.800768
2,0,1.133700,-13.076531,-0.687552
0,0,-8.251964,-8.802095,-1.800429
2,0,0.684299,-12.757334,-0.682206
0,0,-8.247199,-8.247199,-1.799389
2,0,0.235129,-12.442642,-0.677100
0,0,-8.253718,-7.703470,-1.800811
2,0,-0.214070,-12.119769,-0.671546
0,0,-8.256338,-7.155493,-1.801383
2,0,-0.663546,-11.809688,-0.666703
0,0,-8.252323,-6.601858,-1.800507
2,0,-1.112471,-11.488144,-0.661214
0,0,-8.255413,-6.053970,-1.801181
2,0,-1.562080,-11.174181,-0.656161
0,0,-8.252318,-5.501545,-1.800506
2,0,-2.009753,-10.848262,-0.650399
0,0,-8.260052,-4.956031,-1.802193
2,0,-2.461984,-10.545495,-0.646031
0,0,-8.246569,-4.398170,-1.799251
2,0,-2.909214,-10.220089,-0.640285
0,0,-8.251347,-3.850628,-1.800294
2,0,-3.358001,-9.901879,-0.634976
0,0,-8.242322,-3.296929,-1.798325
0,0,-8.249584,-2.749861,-1.799909
0,0,-8.257943,-2.202118,-1.801733
0,0,-8.254010,-1.650802,-1.800875
0,0,-8.253023,-1.100403,-1.800660
0,0,-8.247483,-0.549832,-1.799451
0,0,-8.260156,0.000000,-1.802216
0,0,-8.244848,0.549657,-1.798876
0,0,-8.245293,1.099372,-1.798973
0,0,-8.243263,1.648653,-1.798530
0,0,-8.252747,2.200732,-1.800599
0,0,-8.245725,2.748575,-1.799067
0,0,-8.250482,3.300193,-1.800105
0,0,-8.254631,3.852161,-1.801010
1,0,-3.330109,9.946116,-0.425634
0,0,-8.246007,4.397871,-1.799129
1,0,-2.882190,10.272190,-0.431306
0,0,-8.250923,4.950554,-1.800201
1,0,-2.429029,10.581198,-0.436254
0,0,-8.250297,5.500198,-1.800065
1,0,-1.976539,10.891532,-0.441262
0,0,-8.251622,6.051190,-1.800354
1,0,-1.525921,11.213603,-0.446742
0,0,-8.247111,6.597689,-1.799370
1,0,-1.072917,11.518167,-0.451525
0,0,-8.244669,7.145380,-1.798837
1,0,-0.621254,11.834425,-0.456770
0,0,-8.254997,7.704664,-1.801090
1,0,-0.169279,12.144796,-0.461787
0,0,-8.249242,8.249242,-1.799835
1,0,0.282823,12.470383,-0.467378
0,0,-8.246762,8.796547,-1.799294
1,0,0.734495,12.773578,-0.472128
0,0,-8.249915,9.349904,-1.799981
1,0,1.186488,13.087915,-0.477295
0,0,-8.257710,9.909252,-1.801682
1,0,1.638397,13.401045,-0.482418
0,0,-8.255391,10.456829,-1.801176
1,0,2.091017,13.718928,-0.487710
0,0,-8.257444,11.009925,-1.801624
1,0,2.544838,14.041992,-0.493180
0,0,-7.694606,-10.992294,-1.798739
2,0,2.799542,-13.582599,-0.698247
0,0,-7.699813,-10.449746,-1.799956
2,0,2.351150,-13.271193,-0.693313
0,0,-7.706426,-9.908262,-1.801502
2,0,1.900582,-12.947367,-0.687730
0,0,-7.699765,-9.349714,-1.799945
2,0,1.451394,-12.631955,-0.682590
0,0,-7.695702,-8.795088,-1.798995
2,0,1.001857,-12.313718,-0.677297
0,0,-7.702342,-8.252509,-1.800547
2,0,0.552372,-11.995062,-0.671980
0,0,-7.696142,-7.696142,-1.799098
2,0,0.103044,-11.681979,-0.666977
0,0,-7.699275,-7.149327,-1.799831
2,0,-0.346233,-11.356677,-0.661272
0,0,-7.701859,-6.601593,-1.800435
2,0,-0.795287,-11.037539,-0.655914
0,0,-7.704463,-6.053506,-1.801043
2,0,-1.244940,-10.725136,-0.650960
0,0,-7.695717,-5.496940,-1.798999
2,0,-1.694598,-10.410127,-0.645856
0,0,-7.709909,-4.956370,-1.802316
2,0,-2.145012,-10.097686,-0.640921
0,0,-7.692789,-4.395880,-1.798314
2,0,-2.591554,-9.768754,-0.634929
0,0,-7.703436,-3.851718,-1.800803
2,0,-3.044023,-9.462310,-0.630398
0,0,-7.699060,-3.299597,-1.799780
0,0,-7.704288,-2.751531,-1.801002
0,0,-7.693769,-2.198220,-1.798543
0,0,-7.704925,-1.651055,-1.801151
0,0,-7.691359,-1.098766,-1.797980
0,0,-7.702384,-0.550170,-1.800557
0,0,-7.707781,0.000000,-1.801819
0,0,-7.699438,0.549960,-1.799869
0,0,-7.704349,1.100621,-1.801017
0,0,-7.686589,1.647126,-1.796865
0,0,-7.705122,2.201463,-1.801197
0,0,-7.699077,2.749670,-1.799784
0,0,-7.704360,3.301869,-1.801019
0,0,-7.693076,3.846538,-1.798381
1,0,-3.023081,9.513490,-0.431597
0,0,-7.701149,4.400656,-1.800269
1,0,-2.570364,9.826239,-0.436691
0,0,-7.693670,4.945931,-1.798520
1,0,-2.114791,10.124823,-0.441169
0,0,-7.706591,5.504708,-1.801541
1,0,-1.664334,10.446122,-0.446643
0,0,-7.695555,6.046507,-1.798961
1,0,-1.211463,10.752697,-0.451486
0,0,-7.696654,6.597132,-1.799218
1,0,-0.760366,11.076265,-0.457041
0,0,-7.697484,7.147664,-1.799412
1,0,-0.307971,11.383556,-0.461921
0,0,-7.704420,7.704420,-1.801033
1,0,0.143940,11.691628,-0.466840
0,0,-7.697956,8.247810,-1.799522
1,0,0.595768,12.005985,-0.472013
0,0,-7.704849,8.805541,-1.801133
1,0,1.047682,12.320436,-0.477188
0,0,-7.703958,9.354806,-1.800925
1,0,1.500428,12.641223,-0.482604
0,0,-7.701607,9.902066,-1.800376
1,0,1.952632,12.955227,-0.487756
0,0,-7.702650,10.453597,-1.800620
1,0,2.403332,13.260763,-0.492594
0,0,-7.702929,11.004185,-1.800685
1,0,2.859455,13.594282,-0.498465
0,0,-7.151861,-11.002863,-1.800468
2,0,3.116183,-13.130645,-0.692895
0,0,-7.150465,-10.450679,-1.800117
2,0,2.666514,-12.811881,-0.687572
0,0,-7.149507,-9.899317,-1.799876
2,0,2.215398,-12.484401,-0.681771
0,0,-7.146546,-9.345483,-1.799130
2,0,1.769070,-12.185298,-0.677527
0,0,-7.151515,-8.801865,-1.800381
2,0,1.319082,-11.864115,-0.672069
0,0,-7.147542,-8.247163,-1.799381
2,0,0.869613,-11.546131,-0.666787
0,0,-7.151025,-7.701104,-1.800258
2,0,0.420055,-11.224205,-0.661271
0,0,-7.143316,-7.143316,-1.798317
2,0,-0.029131,-10.905482,-0.655936
0,0,-7.151781,-6.601644,-1.800448
2,0,-0.478673,-10.597807,-0.651276
0,0,-7.149653,-6.049706,-1.799913
2,0,-0.928098,-10.279511,-0.645974
0,0,-7.141942,-5.493801,-1.797971
2,0,-1.375746,-9.949081,-0.639888
0,0,-7.152463,-4.951705,-1.800620
2,0,-1.825332,-9.635996,-0.634905
0,0,-7.159549,-4.405877,-1.802404
2,0,-2.275721,-9.324528,-0.630042
0,0,-7.142794,-3.846120,-1.798186
2,0,-2.726485,-9.012180,-0.625139
0,0,-7.143271,-3.296894,-1.798306
2,0,-3.175699,-8.693947,-0.619834
0,0,-7.146204,-2.748540,-1.799044
0,0,-7.140511,-2.197080,-1.797611
0,0,-7.159674,-1.652232,-1.802435
0,0,-7.145429,-1.099297,-1.798849
0,0,-7.151983,-0.550153,-1.800499
0,0,-7.151922,0.000000,-1.800484
0,0,-7.144945,0.549611,-1.798727
0,0,-7.143508,1.099001,-1.798366
0,0,-7.153627,1.650837,-1.800913
0,0,-7.159103,2.202801,-1.802292
0,0,-7.155490,2.752112,-1.801382
0,0,-7.148739,3.299418,-1.799683
1,0,-3.157971,8.736508,-0.431042
0,0,-7.153573,3.851924,-1.800899
1,0,-2.707211,9.053672,-0.436357
0,0,-7.141875,4.395000,-1.797955
1,0,-2.255526,9.368850,-0.441570
0,0,-7.152484,4.951720,-1.800625
1,0,-1.800773,9.668559,-0.446066
0,0,-7.149324,5.499480,-1.799830
1,0,-1.349566,9.984056,-0.451302
0,0,-7.153565,6.053017,-1.800898
1,0,-0.898809,10.307390,-0.456881
0,0,-7.149968,6.599970,-1.799992
1,0,-0.446535,10.616494,-0.461824
0,0,-7.150041,7.150041,-1.800010
1,0,0.005372,10.932335,-0.467062
0,0,-7.148356,7.698229,-1.799586
1,0,0.457527,11.249320,-0.472344
0,0,-7.147604,8.247236,-1.799397
1,0,0.909337,11.558471,-0.477297
0,0,-7.148211,8.797798,-1.799550
1,0,1.361165,11.870503,-0.482373
0,0,-7.151662,9.352173,-1.800418
1,0,1.811602,12.173807,-0.487102
0,0,-7.143808,9.891426,-1.798441
1,0,2.266345,12.504468,-0.492921
0,0,-7.147800,10.446784,-1.799446
1,0,2.715787,12.805022,-0.497550
0,0,-7.147707,10.996472,-1.799423
1,0,3.167962,13.120056,-0.502749
0,0,-6.604213,-11.007021,-1.801149
2,0,3.435884,-12.690621,-0.688182
0,0,-6.600933,-10.451477,-1.800254
2,0,2.986823,-12.375730,-0.683080
0,0,-6.596915,-9.895372,-1.799159
2,0,2.535713,-12.051835,-0.677477
0,0,-6.597603,-9.346605,-1.799346
2,0,2.084676,-11.725977,-0.671747
0,0,-6.606883,-8.809177,-1.801877
2,0,1.635924,-11.411942,-0.666689
0,0,-6.597489,-8.246861,-1.799315
2,0,1.187073,-11.099022,-0.661704
0,0,-6.606921,-7.708075,-1.801888
2,0,0.736733,-10.769070,-0.655693
0,0,-6.598659,-7.148547,-1.799634
2,0,0.288106,-10.463602,-0.651172
0,0,-6.595471,-6.595471,-1.798765
2,0,-0.161264,-10.142539,-0.645690
0,0,-6.594495,-6.044953,-1.798499
2,0,-0.610792,-9.829753,-0.640736
0,0,-6.605803,-5.504836,-1.801583
2,0,-1.060014,-9.510405,-0.635358
0,0,-6.597516,-4.948137,-1.799323
2,0,-1.508148,-9.185787,-0.629611
0,0,-6.606310,-4.404207,-1.801721
2,0,-1.958608,-8.875526,-0.624847
0,0,-6.606652,-3.853881,-1.801814
2,0,-2.406695,-8.553963,-0.619291
0,0,-6.594958,-3.297479,-1.798625
2,0,-2.857053,-8.240616,-0.614329
0,0,-6.601259,-2.750525,-1.800343
0,0,-6.605940,-2.201980,-1.801620
0,0,-6.603106,-1.650777,-1.800847
0,0,-6.599162,-1.099860,-1.799771
0,0,-6.594871,-0.549573,-1.798601
0,0,-6.595176,0.000000,-1.798684
0,0,-6.603625,0.550302,-1.800989
0,0,-6.602310,1.100385,-1.800630
0,0,-6.599864,1.649966,-1.799963
0,0,-6.602377,2.200792,-1.800648
0,0,-6.608383,2.753493,-1.802286
0,0,-6.605422,3.302711,-1.801479
1,0,-2.843987,8.282563,-0.436043
0,0,-6.607014,3.854092,-1.801913
1,0,-2.391150,8.592079,-0.440980
0,0,-6.600428,4.400285,-1.800117
1,0,-1.940799,8.910932,-0.446394
0,0,-6.600345,4.950259,-1.800094
1,0,-1.489595,9.228503,-0.451732
0,0,-6.601021,5.500851,-1.800279
1,0,-1.037581,9.542748,-0.456902
0,0,-6.593813,6.044329,-1.798313
1,0,-0.585752,9.861397,-0.462277
0,0,-6.598446,6.598446,-1.799576
1,0,-0.133275,10.167059,-0.467045
0,0,-6.605229,7.155665,-1.801426
1,0,0.318628,10.476744,-0.472009
0,0,-6.597338,7.696894,-1.799274
1,0,0.770019,10.783526,-0.476851
0,0,-6.603432,8.254289,-1.800936
1,0,1.222676,11.106389,-0.482401
0,0,-6.600850,8.801133,-1.800232
1,0,1.675219,11.423608,-0.487696
0,0,-6.598074,9.347271,-1.799475
1,0,2.124317,11.720359,-0.492126
0,0,-6.594514,9.891771,-1.798504
1,0,2.578853,12.047647,-0.497841
0,0,-6.602338,10.453703,-1.800638
1,0,3.029894,12.357058,-0.502810
0,0,-6.602124,11.003540,-1.800579
1,0,3.482120,12.671646,-0.507991
0,0,-6.050016,-11.000029,-1.800005
2,0,3.752681,-12.238960,-0.682849
0,0,-6.040097,-10.432895,-1.797054
2,0,3.301545,-11.916041,-0.677293
0,0,-6.053024,-9.904949,-1.800900
2,0,2.850269,-11.591135,-0.671609
0,0,-6.053553,-9.355491,-1.801057
2,0,2.400382,-11.270365,-0.666151
0,0,-6.053382,-8.804919,-1.801006
2,0,1.953976,-10.967646,-0.661774
0,0,-6.049120,-8.248800,-1.799738
2,0,1.504719,-10.652134,-0.656644
0,0,-6.053357,-7.704272,-1.800999
2,0,1.055129,-10.334696,-0.651398
0,0,-6.051498,-7.151770,-1.800446
2,0,0.605448,-10.015604,-0.646045
0,0,-6.057010,-6.607647,-1.802085
2,0,0.155745,-9.685359,-0.639950
0,0,-6.054448,-6.054448,-1.801323
2,0,-0.293171,-9.369289,-0.634771
0,0,-6.046069,-5.496426,-1.798830
2,0,-0.742324,-9.055157,-0.629730
0,0,-6.043143,-4.944390,-1.797960
2,0,-1.191944,-8.742281,-0.624789
0,0,-6.041508,-4.393824,-1.797474
2,0,-1.640862,-8.423346,-0.619419
0,0,-6.051950,-3.851241,-1.800580
