# smallmat_sample.csv - SYNTHETIC sample data for project 33.01
# generated by scripts/make_synthetic.py (python random.Random, seed 42)
# format: label,index,v0,v1,...  (matrices row-major; see data/README.md)
# labels: A3/B3, A4/B4, A6/B6 = matmul input pairs; S6 = SPD matrix; b6 = its rhs
# license: same as the repository (MIT) - fully synthetic, no external source
A3,20,0.457090121,-0.372645372,0.212417707,0.0228461193,-0.229609133,0.153176087,-0.490554988,0.417570568,-0.996617444
B3,20,0.851150331,0.0769039942,0.438859998,0.483900156,0.341257009,-0.271557056,-0.860052378,0.32847537,-0.339599928
A3,21,-0.37216871,0.696030559,0.439508526,-0.399355464,-0.381430676,-0.183214183,-0.195199226,-0.408689595,-0.745424402
B3,21,-0.159107332,0.880727341,0.354635891,0.805611091,0.231029832,-0.398100251,0.0958744263,-0.999188121,-0.426172566
A3,22,-0.1402237,0.159969562,0.309411247,-0.0700236195,-0.115680401,-0.572597198,-0.0536276282,0.802361652,0.59204952
B3,22,-0.660617208,-0.830408927,0.0309040198,0.265881712,-0.329623489,0.636846929,0.502276275,0.345591341,-0.550718668
A3,23,-0.601740135,-0.951149225,-0.510314912,-0.0497273116,0.699475389,-0.854343542,-0.171117978,0.259530761,-0.611129527
B3,23,0.392708501,-0.011245662,-0.512031121,0.312116022,-0.988910364,0.501928953,0.540092377,-0.786825407,-0.149707612
A3,24,-0.648226637,0.915932085,0.0359155009,-0.89956323,-0.501603441,0.696672695,-0.0870763491,0.602833203,0.335155465
B3,24,0.975784906,0.190904637,0.900079217,0.782851852,0.225304646,0.438547923,0.00955632965,0.661138339,0.0957439012
A3,25,0.794416206,0.487310884,-0.0506511264,-0.481616903,-0.505520525,0.275322874,0.531627369,0.0425996257,0.253496874
B3,25,-0.450805106,-0.845033292,-0.428543698,-0.456569786,-0.360580863,0.080304445,-0.723251877,-0.537477041,0.387899625
A3,26,0.412838283,-0.871542299,-0.184801261,0.085222281,-0.168451532,-0.586331221,-0.159712964,0.809676957,0.168158828
B3,26,0.391045973,0.713464065,0.531189152,-0.239237942,-0.988207833,-0.296482395,0.50695025,0.706895901,0.906860677
A3,27,-0.161957435,0.495031338,0.0922646195,0.206505178,-0.558922611,-0.561156731,-0.128328048,-0.94195036,-0.327740913
B3,27,0.35828377,-0.191366662,-0.669910538,-0.0652197015,-0.744744405,0.244513922,-0.946067096,-0.211959487,0.128783966
A3,28,-0.945795907,0.285499296,-0.728601026,-0.0766031119,-0.899430733,-0.241792272,-0.576679432,-0.34630839,0.522459416
B3,28,-0.241747569,0.504019647,0.66384857,-0.495456936,-0.836187534,-0.961233426,0.0788380958,0.999815657,-0.300079313
A3,29,0.300288186,0.562466099,0.30350931,0.508466408,0.899223465,-0.601278635,-0.959239965,-0.695235308,-0.74755805
B3,29,0.338917689,0.127939164,-0.564070918,0.398929942,0.533796197,-0.664421713,0.214494988,0.495851304,-0.770934257
A3,30,0.638602349,0.929441546,-0.783802501,-0.948643149,-0.376085511,0.354694574,0.916345676,-0.206691117,0.43002941
B3,30,-0.848007044,0.381228832,0.254484791,-0.796197389,0.54496177,0.700586478,0.20082323,-0.75788987,0.967688703
A3,31,0.565270693,-0.305592469,-0.143243974,-0.258858248,0.0119215794,-0.31753765,0.699151254,0.644661836,-0.788922259
B3,31,0.921575134,0.271170212,0.657414622,0.414617287,-0.12902571,0.467590608,0.930947462,-0.459835207,0.616398438
A3,32,0.0763458129,-0.0330049922,-0.128851014,0.462052429,-0.463208924,0.70342632,0.661462038,-0.826674204,0.763262368
B3,32,-0.512273122,-0.0705830668,0.220663408,-0.242021392,-0.942600004,0.701905673,-0.636320286,-0.5757603,0.595664714
A3,33,-0.319322314,0.76063996,0.402367501,-0.447462848,-0.979697771,0.896125156,-0.828774076,0.440149328,-0.0228443063
B3,33,0.516329307,0.381218679,0.291805799,-0.0183573298,0.585865736,-0.813893299,-0.556807199,0.383574311,-0.38758794
A3,34,0.163111171,-0.0534790225,0.0618438623,-0.148992375,0.491870873,-0.338417406,0.405709884,-0.458167146,-0.497192648
B3,34,-0.75868823,-0.614831413,-0.760890517,0.0717279308,0.524379219,-0.629700315,-0.56723072,-0.0316028256,0.449170002
A3,35,0.953214046,0.0492737382,-0.434002593,-0.798947784,-0.611764844,-0.545033673,-0.641116913,-0.971703265,0.0682701785
B3,35,-0.451377346,0.948589862,0.106717934,0.394834786,-0.747441014,0.736922395,-0.018242611,0.74543947,0.148128439
A3,36,-0.0612061101,-0.119062404,-0.631272659,-0.897246566,0.882127194,-0.0445416255,0.644231291,-0.198585115,-0.851835659
B3,36,0.258891414,-0.892781851,-0.701604831,0.125679194,-0.392328976,0.987836245,-0.763096876,0.528886891,0.212635302
A3,37,0.58148166,-0.548625726,0.0451450703,-0.0989710702,-0.114557992,0.720333332,0.980062521,-0.389239511,0.242054642
B3,37,0.219261824,0.480178611,0.895180401,-0.584424188,-0.577949609,0.320856274,-0.685885813,-0.652372903,-0.849870262
A3,38,-0.994648555,-0.0989925908,0.18762239,-0.417481422,-0.537047531,0.41391166,0.405975116,-0.0919373472,0.37476984
B3,38,0.847822089,0.575656053,0.250116014,0.322366086,0.867336917,-0.149722068,0.0891247574,0.295269447,0.81682289
A3,39,0.653262319,-0.857180326,-0.668154422,-0.384776375,0.497915444,0.138414099,-0.422778823,-0.751292684,0.377355982
B3,39,0.39946737,0.885352481,0.000944354236,-0.0124095613,-0.839116296,-0.920278432,-0.135942672,-0.355356833,-0.499264195
A3,40,-0.817346227,0.923822204,0.671917228,0.150398218,0.901572556,0.999144834,0.344563169,-0.460977948,-0.919536654
B3,40,0.512537661,-0.0589983535,0.303018979,0.832145576,-0.637021706,0.170659251,0.269569439,-0.0165483956,-0.817515187
A3,41,-0.304077887,-0.333383213,0.340267019,0.715466189,-0.340392673,0.387347348,-0.423564409,0.890387079,0.627132069
B3,41,0.100193218,-0.0903481828,-0.370965686,-0.353452427,0.940369454,-0.191649886,0.0291925047,0.97623843,0.315320773
A3,42,0.0851871887,-0.173504858,-0.624834917,-0.276441282,0.512886308,0.250817484,0.519981072,-0.592883523,0.0984392782
B3,42,0.855345522,-0.12376781,0.396500058,-0.757147833,0.946293632,0.217743334,-0.521405075,-0.683243672,0.101678014
A3,43,0.104502818,-0.813581597,0.984514279,0.825859757,-0.0771042116,-0.765067702,0.664286348,-0.00324899059,0.433206652
B3,43,0.0177440301,-0.453150207,0.669447891,0.960489265,-0.512538188,0.102530154,-0.232827974,0.8437363,0.0164817832
A3,44,0.75865251,0.728053869,-0.447505194,0.580012364,-0.170115153,0.868496787,0.0154753516,0.641098946,-0.434322033
B3,44,-0.4028883,0.173875445,0.997804666,-0.0207193067,-0.702809163,0.0771611554,-0.309752117,0.103834834,0.0868601259
A3,45,-0.0893107663,-0.3564453,-0.622695253,0.394996855,0.143595284,-0.532875108,0.55108895,-0.912705402,0.489410303
B3,45,0.410455762,0.622817805,-0.227842495,0.327377659,0.641495103,0.961636277,-0.00934270077,-0.925960777,0.00458230027
A3,46,0.180360859,0.739400627,0.748380748,-0.11938758,0.0519021736,-0.0861438511,0.444887655,-0.180042761,0.309562653
B3,46,-0.691277562,-0.061018798,0.938407261,-0.322877532,0.385409197,0.299673305,0.703530585,0.704682673,0.718684368
A3,47,-0.239981205,-0.366677692,0.43743485,0.518803619,0.744766035,-0.9282018,-0.863158506,0.262322034,0.841858198
B3,47,0.994851846,0.493532733,-0.132057056,-0.803113747,0.267495658,0.745158465,-0.112642897,0.388002326,0.806848124
A3,48,-0.908018063,0.59228693,-0.413264448,-0.25031782,-0.708860409,0.0623326363,0.131856124,0.585038948,-0.660032702
B3,48,-0.842063299,0.741679197,0.239420737,-0.518340416,0.825658032,-0.71376456,-0.0777001733,-0.492045321,-0.489346584
A3,49,-0.981205137,0.609266154,0.802418847,0.355221771,-0.684048756,-0.116540433,-0.308868751,0.17514341,0.277877405
B3,49,-0.151382123,-0.499803551,0.69060785,-0.601566002,-0.230613502,-0.0335838779,-0.525588596,0.143845385,0.14962386
A3,50,0.985384087,-0.409538492,0.955888969,0.316459632,-0.45103924,0.131858034,0.371598985,0.489337682,-0.901911498
B3,50,0.212812986,-0.00654542695,0.808310582,-0.427611697,0.597720239,0.214129996,-0.295358088,0.273235756,0.241782326
A3,51,0.355528917,0.441856753,0.318363081,0.676674234,0.256496207,0.806807408,0.292681218,-0.382134232,-0.11835362
B3,51,0.159147611,0.464719536,-0.819733249,-0.409779097,0.49496173,-0.648719859,-0.735680405,0.078815518,0.942979162
A3,52,0.0617047474,0.826973949,0.660945239,-0.486059831,0.649379625,-0.0363043403,0.612976988,0.493118701,-0.322569492
B3,52,-0.769660585,0.925786586,-0.71848597,0.933000419,0.720281194,0.448433424,0.959884486,0.934539495,0.609175288
A3,53,-0.268449901,0.581363937,-0.97216269,0.0731446165,-0.0904279445,0.345656764,0.344681595,0.169120183,0.644834602
B3,53,0.880583784,-0.783307796,-0.532356196,-0.949950701,0.76846969,0.122814764,0.830511817,-0.5572656,-0.873565918
A3,54,0.647710703,0.818775277,-0.395619651,-0.183408288,-0.720445975,0.892523066,-0.391270831,-0.014750762,-0.805616003
B3,54,0.774518617,-0.728671903,-0.0927124862,0.340972438,0.486280243,0.891948172,-0.161746493,0.48453803,-0.690954195
A3,55,-0.170230945,-0.801956731,-0.0213059244,-0.183768229,0.903043051,-0.934567426,-0.258940083,-0.113233828,0.90111034
B3,55,0.710900387,-0.801290751,0.371360531,0.088931723,0.955685059,-0.282652318,-0.203720715,-0.620382876,-0.755680562
A3,56,0.696066377,-0.0905652629,0.325537476,0.283408934,0.194291919,-0.957285091,0.573589181,-0.512862206,-0.748152229
B3,56,0.129155952,-0.862779694,0.530314752,-0.585685259,-0.568097296,0.739390854,-0.342880893,-0.70489164,0.801062071
A3,57,-0.994328897,0.716812253,-0.710624039,-0.740015737,-0.498691607,-0.651005758,0.322115285,-0.9484397,-0.970279346
B3,57,0.579969328,-0.524136788,-0.352457076,-0.651507597,-0.895201964,0.483436114,0.0521710532,0.49133055,-0.0475080692
A3,58,0.556034079,0.0264759152,-0.78189198,0.00767737957,0.890831286,-0.913269926,0.566453992,0.733961816,0.0429024294
B3,58,-0.0839149558,0.928052366,-0.878349185,-0.042036178,-0.196765491,0.372194992,-0.0194622917,0.819401658,-0.853018568
A3,59,-0.838419045,0.216594847,-0.868635533,-0.449968001,0.266153449,0.0967128681,-0.349629113,0.989255512,0.0611136749
B3,59,-0.0925691648,0.210853583,-0.801643077,0.403558837,0.705585475,0.30183333,0.53792546,0.441679833,-0.569953867
A3,60,-0.0968901681,-0.543012851,-0.322136762,-0.0930021942,-0.168020699,-0.809828321,-0.146471987,0.330215726,-0.251397953
B3,60,-0.69472215,0.845970071,-0.865733384,0.663543777,-0.813539797,-0.806871135,0.477591997,0.623538571,0.112741471
A3,61,0.172930165,0.123172828,-0.340708037,-0.755537429,-0.292803841,0.33068104,0.500568501,0.736184298,0.442121357
B3,61,0.936797251,0.200820182,-0.296707629,0.155837037,-0.574522389,0.313472606,-0.551510262,-0.783563236,0.690746837
A3,62,-0.264877899,0.525211264,0.148200009,0.614442742,0.690310323,0.949093204,0.636853719,0.227146561,0.285398328
B3,62,-0.947492337,0.858168582,0.65892158,-0.46510455,-0.639167856,0.405397546,-0.382030622,-0.320350686,-0.987788421
A3,63,0.739725413,0.13264219,-0.198431312,-0.716250692,0.266344025,-0.938685803,0.492223524,-0.56973424,-0.160335012
B3,63,-0.318208036,-0.259893815,0.443191935,0.55367124,0.135187113,-0.83008592,-0.894782347,-0.685180206,0.235676364
A4,0,0.347937421,-0.455794313,0.323877386,-0.0286765902,-0.115911627,-0.453666311,0.509886287,-0.772364984,-0.140172733,-0.43350706,0.35697251,-0.0267344933,0.334265117,-0.909165275,-0.209473208,0.198649914
B4,0,-0.984625828,-0.397161276,-0.577532042,-0.725530389,-0.488960992,-0.343755288,-0.984540187,0.494028247,-0.648610396,-0.239585109,0.407342527,0.000524693112,0.666708405,0.612400373,-0.855849007,0.723528724
A4,1,-0.915395477,-0.962516927,0.842324869,0.724220027,0.151518321,0.146799362,0.418997923,-0.16461208,-0.769653255,-0.958286882,-0.350463641,0.602644309,0.236250527,0.664051826,0.839539503,-0.823740237
B4,1,0.68896872,-0.51336705,0.177742577,0.047925086,-0.208466606,-0.379450876,-0.320973438,-0.333862755,-0.663734584,0.0209665691,-0.77194672,0.0199041246,0.811845463,-0.301249469,0.454758211,0.637897203
A4,2,0.630074012,-0.527462302,-0.707111563,-0.605456394,0.204797971,0.520430591,0.311018021,-0.645707742,0.545696178,-0.01176595,0.50889165,0.519754299,-0.102189486,0.848308517,0.128983567,0.270596638
B4,2,0.249043559,0.72849375,0.254434814,-0.698085197,-0.863427483,-0.115583872,-0.39435913,-0.450652665,-0.88765576,0.0146737706,-0.379184299,-0.0961722726,-0.886219898,0.663393263,-0.846537998,0.728500068
A4,3,0.710586743,0.230016777,0.0141356347,-0.0745766821,0.108632743,0.583635595,0.791753531,-0.100532593,0.619631835,0.303674909,-0.356946474,-0.0487419441,-0.698277847,-0.8762526,-0.792996245,0.798253668
B4,3,-0.313124448,0.428631098,0.009098003,-0.654882177,-0.504512553,-0.124483451,-0.121156416,0.0454960705,-0.682507584,-0.254296036,-0.434212843,-0.182461206,-0.323265706,0.195771725,0.578453863,0.294610714
A4,4,-0.868176291,-0.810988105,0.35675869,-0.431706052,0.44746731,0.313128173,0.812685394,0.746559324,-0.333275928,0.165479029,-0.717143239,-0.300358425,0.935393015,0.396959926,-0.216084031,0.190082456
B4,4,0.876004399,-0.380836225,-0.246641388,0.583323916,0.626369568,0.3402328,0.657917946,0.477549344,0.370828881,0.0527866795,0.292049641,-0.153187267,-0.276343807,-0.274804662,-0.639474154,-0.571614678
A4,5,0.895336535,-0.0274581583,-0.546913907,-0.724869294,-0.845669831,0.688856777,-0.797718473,0.541749441,0.670239653,0.767364331,-0.924505015,-0.326471256,0.532615209,-0.737901917,-0.246560258,-0.675505576
B4,5,0.662690113,0.542195627,0.618087439,-0.668921669,-0.12465319,-0.178282777,0.352725844,-0.524939597,-0.11160258,-0.430144135,0.497073036,-0.102144074,0.0680222994,-0.381064207,0.617247742,-0.0619687899
A4,6,0.670226785,-0.264318084,0.89426034,0.968879587,-0.0766400431,-0.436456535,-0.236255132,0.0549195769,0.932536306,0.633782479,0.602518448,-0.723202931,-0.499993577,0.282358072,0.74823389,0.109081491
B4,6,-0.794820537,0.691784553,0.702332096,-0.429873972,0.526233661,-0.454417401,0.810612418,-0.705302688,-0.12505488,0.892826526,-0.555923986,-0.0977440196,-0.300829844,-0.946659618,-0.893486226,0.00401422939
A4,7,-0.528443852,0.989050702,-0.250174653,-0.943624909,0.861651809,0.678352575,0.299921369,0.582761275,-0.724800825,-0.426241205,0.659523166,0.392143977,-0.722414616,0.411072351,-0.102797052,-0.989497603
B4,7,-0.841548457,-0.488152143,0.669926199,0.0976084909,0.454469571,0.0555430118,-0.777626279,-0.423796844,-0.397697611,-0.904501107,-0.160348912,0.587798217,-0.0857727667,-0.778284209,0.810293771,0.193478086
A4,8,-0.967129296,0.0307514604,-0.516123731,-0.71284632,-0.141522214,0.229619166,-0.518871522,-0.16686481,0.328742603,-0.82877209,0.949308982,-0.864641354,0.0521188906,0.0146553932,0.976662971,0.108303905
B4,8,-0.219092535,-0.0597298437,0.271341583,0.962078845,-0.492699478,-0.967515538,0.577040033,-0.310395014,0.465882043,0.256513925,0.543002748,0.47037397,-0.334962783,-0.911328623,0.0920274904,0.627017731
A4,9,-0.649821746,0.558285187,-0.0707542005,0.390778504,0.263471696,0.622995364,-0.873798926,0.552380799,-0.0846408451,-0.413114858,-0.912387449,-0.601060333,-0.916188116,0.86674196,0.0307671785,0.978245405
B4,9,0.0860613953,-0.49337247,0.506581838,-0.617793139,-0.286051648,0.561683134,0.731596554,-0.336150627,-0.751049984,-0.263961651,0.778973034,0.486615411,0.78927499,-0.226710463,0.947447169,-0.00759354693
A4,10,-0.00495321501,0.848620933,0.0385517071,0.602296175,0.454162649,-0.842145988,0.204906598,0.644682559,0.0909487947,-0.357577144,-0.839862178,0.321838443,-0.387008288,0.205243255,-0.147767854,0.379529617
B4,10,-0.296906032,-0.915289674,0.74007435,-0.294881379,0.996301196,-0.45088928,0.960054558,0.895808757,-0.84991767,0.275025076,-0.273377739,0.602191951,0.358821216,0.905578793,-0.714441063,0.215145807
A4,11,0.562623939,-0.930402068,-0.865533274,0.557030747,-0.267343054,-0.234291197,0.134489283,0.210189658,0.358124114,0.897647059,-0.255973243,0.526168944,0.147843557,0.0589197631,-0.203931908,0.299121473
B4,11,-0.500776694,-0.773102775,0.471349719,-0.00191207949,-0.22602524,0.123345422,-0.476446647,-0.479420458,-0.107453775,0.992730224,-0.428846245,0.832957819,-0.0175996095,-0.754725156,0.705652581,-0.0959146295
A4,12,0.797358062,-0.109777615,-0.824418518,0.363858521,0.691042438,-0.360824456,-0.305149411,-0.870121843,0.0843427225,0.782663365,0.702724102,0.423618208,0.854648913,0.275400045,0.587392768,0.0175114903
B4,12,-0.75727509,-0.598039258,-0.722246256,0.580746122,-0.947431946,0.108042875,-0.262177669,0.607323453,0.103293868,0.223896725,-0.827569037,-0.381418565,0.999190088,0.43773932,0.0513913097,0.538329101
A4,13,0.646678799,-0.852498574,0.944759463,0.284677179,-0.100051009,0.360217981,-0.310970439,0.755920303,0.560525858,0.279587859,-0.636073727,0.932529228,-0.134763427,0.821424542,-0.8891743,-0.751677759
B4,13,-0.693969066,-0.67068584,-0.354678498,0.418664265,-0.307953835,0.88180811,0.789851834,0.691867412,-0.498789382,0.270114183,0.101682831,-0.74965941,-0.394350788,0.0669560595,0.00514628948,-0.662728197
A4,14,0.883213976,-0.691611466,0.317465747,0.441265537,0.210277816,0.685060008,0.127236069,0.650472535,-0.943253024,-0.909076393,0.282907468,0.153542463,0.302259955,0.533918002,-0.166826433,0.277982384
B4,14,-0.00392387973,0.254328021,-0.420656686,0.91330034,-0.0341103636,0.609376308,0.369981682,-0.405132257,-0.854053949,-0.880173934,-0.120789,-0.0314977398,-0.591953973,0.213320526,-0.374835002,0.43672577
A4,15,0.46839951,0.721554732,0.950748256,-0.738467697,-0.258919604,0.123302431,-0.361768227,-0.0670548659,-0.465056651,-0.504162235,-0.806376695,-0.41957599,-0.231700333,0.230754888,-0.503459439,0.730615003
B4,15,-0.680600676,-0.345128358,0.155374076,-0.374570158,0.52624275,-0.00346891588,0.0294496785,-0.0024805832,-0.382919036,-0.953647404,0.890465608,0.010888926,0.933373261,-0.569711155,-0.294209822,-0.898919191
A4,16,-0.0102115929,0.764678953,0.308520074,-0.0588262933,0.0733814986,0.694344731,-0.138144461,0.764911462,0.455016127,0.527713528,-0.268125295,-0.198836758,0.140563288,-0.610689396,0.106445853,-0.852936501
B4,16,0.00851105825,0.528808229,-0.440558645,0.978181401,0.36079728,-0.762377961,0.950165631,-0.212192575,0.589794457,-0.3218294,0.877897134,0.509930345,-0.601884237,0.0182450325,0.000155807141,-0.909393295
A4,17,-0.725927253,-0.333918589,-0.0525116992,-0.0860228814,0.212521045,0.0310114643,-0.344068305,0.226136242,-0.674995908,0.981231475,0.478638721,-0.401531315,-0.327253096,0.656578772,0.0646796598,0.417479613
B4,17,-0.400418871,0.631497666,-0.26328438,0.347612785,0.959796062,0.167404284,0.593509628,0.450648425,0.376087302,-0.94670569,-0.0508195718,0.934141392,0.565807983,0.55232405,0.155268792,0.442800225
A4,18,0.167046554,-0.658975877,0.258050482,0.239471611,0.68233425,-0.704448583,0.36145379,-0.936858973,0.896410342,-0.780208957,-0.962125265,-0.372615033,-0.697137484,0.381000522,-0.179245181,0.549944604
B4,18,0.8410419,0.745635418,0.471674543,-0.875437428,-0.723835028,-0.58531659,-0.349900931,0.324453599,0.0509543028,-0.372494803,-0.653635152,0.824248322,-0.315345965,-0.291426023,0.543979568,0.441849123
A4,19,0.2866182,0.38662662,0.22015316,-0.615471662,-0.506961729,0.116173302,-0.550265924,0.945821255,-0.404770869,-0.421991725,-0.58544441,0.409976519,-0.36591851,-0.302393652,0.86740075,0.590810712
B4,19,-0.453084926,-0.756251789,0.353244492,-0.240611629,0.960321075,0.63675492,0.909217727,0.609231668,-0.419094696,-0.424739317,0.428282575,-0.307272972,-0.115247776,-0.487112049,-0.041841474,-0.595863986
A4,20,0.0771558474,0.866047868,0.392342601,-0.72545409,0.231354069,0.173660997,-0.515083923,0.33966793,0.0620829795,0.275889147,-0.895017786,-0.173397268,0.434716113,-0.79891019,0.541532116,-0.989637107
B4,20,0.100705132,0.85819936,-0.186185097,0.870064197,0.756799243,-0.0451029591,-0.601088051,0.927828078,-0.357664596,0.291795836,0.815873917,-0.821078559,0.148266706,0.0703045538,0.446235356,0.87333876
A4,21,0.826459451,-0.649870449,0.764489946,-0.648422585,0.839269624,0.994343606,-0.206010851,-0.00923220536,0.87321749,0.92426276,0.852079396,0.753486336,-0.981465663,0.135923737,-0.785398618,0.965987777
B4,21,-0.430876695,0.97819894,0.0866009671,-0.0121751593,0.877121003,0.702119477,-0.063958462,-0.614377203,-0.774706478,-0.675011475,-0.0821710579,-0.48547024,-0.627601862,0.473235791,0.581535329,0.135562445
A4,22,0.514565501,-0.649010172,0.712293009,0.794085524,0.653979651,0.0305613179,-0.82652446,0.338511707,-0.630437598,-0.718776249,-0.35279666,-0.503905833,-0.478429446,-0.528957494,0.507513304,0.908069645
B4,22,-0.396108321,0.445765057,-0.977128532,0.307366734,0.385537181,-0.875751336,-0.763550304,-0.386387316,-0.189166774,0.00504094248,0.79023674,0.40711407,-0.378044103,-0.765168508,0.832260772,-0.4099248
A4,23,0.229250896,-0.561742798,-0.732862436,-0.693628871,0.495469674,0.211477896,-0.168308769,0.0984690176,-0.0583438462,0.0750353754,0.328188879,-0.563176755,-0.505069141,0.509479099,0.746270117,-0.836259387
B4,23,-0.106504045,0.40753225,-0.843794556,0.128337445,-0.876483905,0.0952984974,0.0109741122,0.145403348,-0.700295237,-0.343764725,0.0406830824,-0.767519956,-0.589197029,0.166295357,-0.818116711,0.0207507081
A4,24,0.617384166,-0.0931353996,0.0264956864,-0.0864030486,-0.884526438,-0.0752433885,0.613830705,0.44656016,-0.20810258,0.632906452,0.491608966,0.15662253,-0.909420395,-0.310942267,-0.872480176,0.988247321
