# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.20
# regenerate: python make_synthetic.py --seed 42
# variant: primary (all channels nominal)
# scene: GROUND/WALL_NEAR/PANEL/WALL_FAR/ISOLATED_TARGET - see this script's module
#        docstring for the full forward-model derivation
# num_beams=16
# elev_min_deg=-4.0
# elev_max_deg=4.0
# azimuth_min_deg=-40.0
# azimuth_step_deg=1.0
# azimuth_steps=81
# max_range_m=45.0
# range_plateau_m=4.0
# seed=42
# surf_id: 0=GROUND 1=WALL_NEAR 2=PANEL 3=WALL_FAR 4=ISOLATED_TARGET
# elev_deg_by_channel=-4.000000,-3.466667,-2.933333,-2.400000,-1.866667,-1.333333,-0.800000,-0.266667,0.266667,0.800000,1.333333,1.866667,2.400000,2.933333,3.466667,4.000000
# columns: channel,x,y,z,intensity,surf_id,R_true
0,7.989660,-1.122874,-0.564182,0.082937,1,0.550000
0,7.987399,-0.980729,-0.562728,0.089133,1,0.550000
0,8.037941,-0.844822,-0.565164,0.083651,1,0.550000
0,7.985753,-0.698663,-0.560551,0.091775,1,0.550000
0,8.022546,-0.560991,-0.562361,0.086554,1,0.550000
0,8.029298,-0.420798,-0.562234,0.085060,1,0.550000
0,7.974208,-0.278465,-0.557951,0.085405,1,0.550000
0,8.037108,-0.140288,-0.562095,0.077503,1,0.550000
0,8.007944,0.000000,-0.559970,0.086828,1,0.550000
0,8.025511,0.140086,-0.561284,0.089384,1,0.550000
0,8.003867,0.279501,-0.560026,0.080800,1,0.550000
0,8.009443,0.419757,-0.560843,0.083524,1,0.550000
0,8.010068,0.560119,-0.561486,0.086329,1,0.550000
0,7.987754,0.698838,-0.560692,0.080310,1,0.550000
0,7.997098,0.840529,-0.562292,0.083554,1,0.550000
0,7.997453,0.981964,-0.563436,0.080117,1,0.550000
0,7.999264,1.124223,-0.564860,0.085367,1,0.550000
0,8.018478,1.270002,-0.567696,0.081363,1,0.550000
0,8.037496,1.417227,-0.570707,0.080383,1,0.550000
0,8.001079,1.555252,-0.569962,0.078935,1,0.550000
0,8.017853,1.704247,-0.573188,0.075182,1,0.550000
0,7.993857,1.845527,-0.573689,0.079176,1,0.550000
0,7.989679,1.992051,-0.575796,0.074295,1,0.550000
0,8.019815,2.148903,-0.580583,0.075346,1,0.550000
0,16.482950,4.726410,-1.199049,0.001252,0,0.220000
0,16.431152,5.023507,-1.201477,0.000000,0,0.220000
0,16.318643,5.302249,-1.199835,0.001586,0,0.220000
0,16.229400,5.588231,-1.200262,0.001013,0,0.220000
0,16.125387,5.869161,-1.199964,0.001765,0,0.220000
0,16.023364,6.150793,-1.200178,0.000110,0,0.220000
0,15.916475,6.430673,-1.200397,0.000000,0,0.220000
0,15.814052,6.712667,-1.201326,0.000000,0,0.220000
0,15.700642,6.990376,-1.201797,0.000000,0,0.220000
0,15.523074,7.238528,-1.197694,0.000152,0,0.220000
0,15.430780,7.526094,-1.200526,0.000000,0,0.220000
0,15.293730,7.792545,-1.200263,0.000088,0,0.220000
0,15.183191,8.073046,-1.202463,0.000000,0,0.220000
0,14.997136,8.313048,-1.199038,0.000425,0,0.220000
0,14.844820,8.570661,-1.198638,0.000000,0,0.220000
0,14.725795,8.848150,-1.201315,0.000512,0,0.220000
0,14.549455,9.091508,-1.199693,0.002178,0,0.220000
0,14.371190,9.332760,-1.198243,0.001485,0,0.220000
0,14.211986,9.586106,-1.198738,0.001876,0,0.220000
0,14.042355,9.832563,-1.198724,0.000695,0,0.220000
0,13.880813,10.085001,-1.199778,0.000553,0,0.220000
0,13.698389,10.322476,-1.199402,0.001866,0,0.220000
0,13.512273,10.556944,-1.199057,0.000000,0,0.220000
0,13.332169,10.796178,-1.199615,0.000818,0,0.220000
0,13.143270,11.028513,-1.199757,0.000140,0,0.220000
1,15.144848,-12.708036,-1.197652,0.000449,0,0.220000
1,15.380844,-12.455162,-1.198940,0.000576,0,0.220000
1,15.621968,-12.205219,-1.200946,0.000425,0,0.220000
1,15.800684,-11.906669,-1.198525,0.000040,0,0.220000
1,16.008243,-11.630669,-1.198687,0.002407,0,0.220000
1,16.201141,-11.344161,-1.198122,0.000068,0,0.220000
1,16.400905,-11.062550,-1.198432,0.000678,0,0.220000
1,16.605460,-10.783712,-1.199442,0.000672,0,0.220000
1,16.807981,-10.502792,-1.200646,0.001912,0,0.220000
1,16.971569,-10.197547,-1.199434,0.000761,0,0.220000
1,17.170161,-9.913197,-1.201057,0.000000,0,0.220000
1,17.322650,-9.602101,-1.199817,0.001596,0,0.220000
1,17.492465,-9.300909,-1.200151,0.000984,0,0.220000
1,17.624332,-8.980046,-1.198262,0.001532,0,0.220000
1,17.827782,-8.695190,-1.201592,0.000000,0,0.220000
1,17.997849,-8.392535,-1.202998,0.000000,0,0.220000
1,18.095236,-8.056518,-1.199925,0.001210,0,0.220000
1,18.245514,-7.744761,-1.200743,0.002099,0,0.220000
1,18.383788,-7.427533,-1.201127,0.000000,0,0.220000
1,18.488548,-7.097089,-1.199695,0.000000,0,0.220000
1,18.612634,-6.774445,-1.199891,0.000000,0,0.220000
1,18.720916,-6.446128,-1.199435,0.001018,0,0.220000
1,18.857256,-6.127094,-1.201136,0.001013,0,0.220000
1,18.943106,-5.791489,-1.199982,0.000768,0,0.220000
1,19.038486,-5.459198,-1.199805,0.000000,0,0.220000
1,8.024636,-2.150195,-0.503270,0.141600,1,0.550000
1,8.004259,-1.995686,-0.499732,0.145046,1,0.550000
1,8.028956,-1.853631,-0.499178,0.148663,1,0.550000
1,7.990025,-1.698332,-0.494839,0.146182,1,0.550000
1,7.988359,-1.552780,-0.492982,0.151134,1,0.550000
1,7.976509,-1.406474,-0.490661,0.152363,1,0.550000
1,8.005215,-1.267902,-0.490990,0.144254,1,0.550000
1,7.999546,-1.124263,-0.489364,0.154691,1,0.550000
1,7.987792,-0.980778,-0.487524,0.161472,1,0.550000
1,8.039287,-0.844963,-0.489692,0.146079,1,0.550000
1,7.998024,-0.699736,-0.486361,0.157952,1,0.550000
1,8.004431,-0.559724,-0.486082,0.158683,1,0.550000
1,8.052273,-0.422002,-0.488466,0.162503,1,0.550000
1,7.995201,-0.279199,-0.484634,0.160032,1,0.550000
1,8.050137,-0.140516,-0.487741,0.157039,1,0.550000
1,8.009915,0.000000,-0.485230,0.163154,1,0.550000
1,7.998174,0.139609,-0.484593,0.150780,1,0.550000
1,8.016290,0.279935,-0.485912,0.148115,1,0.550000
1,8.015380,0.420068,-0.486228,0.163090,1,0.550000
1,8.009435,0.560074,-0.486386,0.165668,1,0.550000
1,8.020537,0.701706,-0.487730,0.159901,1,0.550000
1,8.013855,0.842290,-0.488143,0.167920,1,0.550000
1,8.003446,0.982700,-0.488479,0.151032,1,0.550000
1,8.039145,1.129828,-0.491787,0.153401,1,0.550000
1,7.979158,1.263774,-0.489392,0.158227,1,0.550000
1,8.003284,1.411195,-0.492308,0.148091,1,0.550000
1,7.975101,1.550203,-0.492164,0.151408,1,0.550000
1,8.001669,1.700807,-0.495560,0.148148,1,0.550000
1,7.985069,1.843498,-0.496449,0.156648,1,0.550000
1,8.001494,1.994996,-0.499559,0.142911,1,0.550000
1,8.000272,2.143666,-0.501742,0.143166,1,0.550000
1,18.997776,5.447525,-1.197239,0.000000,0,0.220000
1,18.963727,5.797793,-1.201288,0.001971,0,0.220000
1,18.832654,6.119100,-1.199569,0.002090,0,0.220000
1,18.744113,6.454116,-1.200922,0.000348,0,0.220000
1,18.586667,6.764994,-1.198217,0.000000,0,0.220000
1,18.500454,7.101659,-1.200468,0.001056,0,0.220000
1,18.344263,7.411563,-1.198545,0.000952,0,0.220000
1,18.249710,7.746542,-1.201019,0.000517,0,0.220000
1,18.134775,8.074122,-1.202546,0.000000,0,0.220000
1,17.925690,8.358887,-1.198174,0.000000,0,0.220000
1,17.809089,8.686073,-1.200332,0.001036,0,0.220000
1,17.631465,8.983680,-1.198747,0.001087,0,0.220000
1,17.502033,9.305996,-1.200808,0.000000,0,0.220000
1,17.331869,9.607212,-1.200455,0.000000,0,0.220000
1,17.160432,9.907580,-1.200376,0.000702,0,0.220000
1,16.997230,10.212966,-1.201247,0.000741,0,0.220000
1,16.794160,10.494156,-1.199659,0.000000,0,0.220000
1,16.601957,10.781437,-1.199189,0.000119,0,0.220000
1,16.431318,11.083064,-1.200654,0.000843,0,0.220000
1,16.209865,11.350269,-1.198767,0.000660,0,0.220000
1,16.005739,11.628850,-1.198500,0.000000,0,0.220000
1,15.805798,11.910523,-1.198913,0.000707,0,0.220000
1,15.607524,12.193934,-1.199836,0.001870,0,0.220000
1,15.419240,12.486255,-1.201933,0.000601,0,0.220000
1,15.180388,12.737858,-1.200463,0.000000,0,0.220000
2,17.946546,-15.058940,-1.200454,0.000000,0,0.220000
2,18.190856,-14.730665,-1.199414,0.000000,0,0.220000
2,18.468241,-14.428971,-1.200914,0.000742,0,0.220000
2,18.703557,-14.094141,-1.200035,0.000662,0,0.220000
2,18.942329,-13.762407,-1.199759,0.000220,0,0.220000
2,19.177828,-13.428460,-1.199647,0.000594,0,0.220000
2,19.366065,-13.062576,-1.196976,0.000000,0,0.220000
2,19.642239,-12.755819,-1.200102,0.001108,0,0.220000
2,19.896939,-12.432987,-1.202221,0.000000,0,0.220000
2,20.082639,-12.066867,-1.200532,0.000000,0,0.220000
2,20.307158,-11.724343,-1.201536,0.000000,0,0.220000
2,20.459445,-11.340856,-1.198652,0.000000,0,0.220000
2,20.012403,-10.640783,-1.161403,0.007293,3,0.350000
2,20.008498,-10.194839,-1.150673,0.007453,3,0.350000
2,20.002601,-9.755920,-1.140367,0.006965,3,0.350000
2,19.995375,-9.323996,-1.130505,0.008732,3,0.350000
2,20.016419,-8.911884,-1.122728,0.009635,3,0.350000
2,20.003243,-8.490873,-1.113507,0.007328,3,0.350000
2,20.019301,-8.088323,-1.106373,0.009289,3,0.350000
2,19.978563,-7.669052,-1.096556,0.008592,3,0.350000
2,19.986068,-7.274334,-1.089833,0.009569,3,0.350000
2,20.015792,-6.891990,-1.084729,0.011631,3,0.350000
2,20.005762,-6.500266,-1.077872,0.011695,3,0.350000
2,19.984031,-6.109731,-1.070792,0.010405,3,0.350000
2,20.010867,-5.738024,-1.066701,0.010956,3,0.350000
2,7.980949,-2.138489,-0.423379,0.108688,1,0.550000
2,7.990972,-1.992373,-0.422001,0.105421,1,0.550000
2,8.036545,-1.855383,-0.422634,0.106211,1,0.550000
2,7.973039,-1.694722,-0.417674,0.111290,1,0.550000
2,7.969918,-1.549195,-0.416031,0.107251,1,0.550000
2,7.992481,-1.409290,-0.415861,0.117203,1,0.550000
2,7.987871,-1.265154,-0.414409,0.106288,1,0.550000
2,8.017865,-1.126837,-0.414882,0.112337,1,0.550000
2,8.013565,-0.983942,-0.413708,0.108582,1,0.550000
2,7.982596,-0.839005,-0.411290,0.120133,1,0.550000
2,7.972271,-0.697483,-0.410068,0.111127,1,0.550000
2,8.028245,-0.561390,-0.412381,0.111525,1,0.550000
2,8.020181,-0.420320,-0.411527,0.121067,1,0.550000
2,8.016536,-0.279944,-0.411026,0.118888,1,0.550000
2,7.978091,-0.139258,-0.408868,0.113702,1,0.550000
2,7.996275,0.000000,-0.409738,0.114445,1,0.550000
2,7.963485,0.139003,-0.408120,0.117469,1,0.550000
2,7.962622,0.278061,-0.408262,0.115550,1,0.550000
2,8.016052,0.420104,-0.411315,0.119496,1,0.550000
2,7.988103,0.558583,-0.410319,0.114614,1,0.550000
2,8.016100,0.701318,-0.412323,0.112244,1,0.550000
2,7.993424,0.840143,-0.411848,0.116167,1,0.550000
2,7.988709,0.980890,-0.412424,0.113361,1,0.550000
2,8.020797,1.127250,-0.415034,0.108207,1,0.550000
2,7.998430,1.266827,-0.414957,0.112797,1,0.550000
2,7.978676,1.406856,-0.415143,0.116089,1,0.550000
2,8.015126,1.557983,-0.418391,0.111152,1,0.550000
2,7.988314,1.697969,-0.418475,0.112487,1,0.550000
2,7.966170,1.839135,-0.418933,0.105567,1,0.550000
2,7.999049,1.994387,-0.422428,0.108704,1,0.550000
2,7.992926,2.141698,-0.424014,0.106834,1,0.550000
2,19.993432,5.733024,-1.065772,0.009877,3,0.350000
2,8.002275,2.446541,-0.428781,0.158969,2,0.850000
2,8.012776,2.603509,-0.431713,0.155637,2,0.850000
2,7.994304,2.752660,-0.433241,0.154593,2,0.850000
2,7.992343,2.908975,-0.435820,0.156212,2,0.850000
2,20.011014,7.681509,-1.098337,0.008647,3,0.350000
2,20.017970,8.087785,-1.106299,0.009579,3,0.350000
2,20.016828,8.496639,-1.114263,0.009377,3,0.350000
2,19.955461,8.884744,-1.119309,0.008920,3,0.350000
2,20.018687,9.334867,-1.131823,0.009170,3,0.350000
2,19.999552,9.754433,-1.140193,0.008695,3,0.350000
2,19.997075,10.189019,-1.150016,0.008786,3,0.350000
2,20.010703,10.639879,-1.161304,0.007042,3,0.350000
2,20.472515,11.348100,-1.199418,0.000494,0,0.220000
2,20.288938,11.713824,-1.200458,0.000000,0,0.220000
2,20.060570,12.053606,-1.199212,0.000644,0,0.220000
2,19.871445,12.417057,-1.200680,0.000000,0,0.220000
2,19.684782,12.783447,-1.202701,0.001386,0,0.220000
2,19.396904,13.083377,-1.198883,0.002418,0,0.220000
2,19.177556,13.428269,-1.199630,0.000000,0,0.220000
2,18.939192,13.760128,-1.199561,0.000151,0,0.220000
2,18.728959,14.113283,-1.201665,0.000000,0,0.220000
2,18.472246,14.432100,-1.201174,0.000651,0,0.220000
2,18.193927,14.733151,-1.199616,0.001040,0,0.220000
2,17.948106,15.060249,-1.200558,0.000000,0,0.220000
3,21.906575,-18.381799,-1.198570,0.000004,0,0.220000
3,22.245590,-18.014123,-1.199731,0.000000,0,0.220000
3,22.546407,-17.615184,-1.199190,0.000054,0,0.220000
3,22.850255,-17.218902,-1.199182,0.000417,0,0.220000
3,23.190485,-16.848873,-1.201420,0.001145,0,0.220000
3,23.471948,-16.435235,-1.200957,0.001927,0,0.220000
3,23.734365,-16.009031,-1.199903,0.000000,0,0.220000
3,24.024414,-15.601637,-1.200616,0.000317,0,0.220000
3,24.259509,-15.159024,-1.198959,0.000030,0,0.220000
3,24.552227,-14.752466,-1.200516,0.000000,0,0.220000
3,24.808412,-14.323144,-1.200635,0.000000,0,0.220000
3,25.060857,-13.891460,-1.200935,0.000000,0,0.220000
3,19.993000,-10.630467,-0.949043,0.013916,3,0.350000
3,19.992918,-10.186900,-0.940455,0.013912,3,0.350000
3,19.997533,-9.753449,-0.932522,0.012443,3,0.350000
3,20.000648,-9.326455,-0.924935,0.014143,3,0.350000
3,20.034547,-8.919955,-0.919162,0.015893,3,0.350000
3,20.036795,-8.505115,-0.912315,0.016787,3,0.350000
3,19.984475,-8.074252,-0.903378,0.016538,3,0.350000
3,20.009014,-7.680741,-0.898290,0.015292,3,0.350000
3,20.001675,-7.280014,-0.892120,0.015776,3,0.350000
3,20.003208,-6.887657,-0.886691,0.015987,3,0.350000
3,20.003785,-6.499624,-0.881553,0.015954,3,0.350000
3,19.989879,-6.111519,-0.876106,0.016474,3,0.350000
3,19.980707,-5.729375,-0.871188,0.017677,3,0.350000
3,8.037100,-2.153534,-0.348737,0.167103,1,0.550000
3,7.993591,-1.993026,-0.345287,0.174866,1,0.550000
3,8.004165,-1.847907,-0.344298,0.169357,1,0.550000
3,7.997373,-1.699894,-0.342678,0.171687,1,0.550000
3,8.018182,-1.558577,-0.342351,0.177547,1,0.550000
3,7.990501,-1.408941,-0.340068,0.180434,1,0.550000
3,7.990075,-1.265504,-0.339058,0.183782,1,0.550000
3,7.974220,-1.120704,-0.337503,0.178971,1,0.550000
3,7.980223,-0.979848,-0.336982,0.185905,1,0.550000
3,7.983613,-0.839112,-0.336456,0.192210,1,0.550000
3,8.001421,-0.700034,-0.336640,0.184095,1,0.550000
3,7.993708,-0.558974,-0.335854,0.187938,1,0.550000
3,8.003198,-0.419430,-0.335894,0.178863,1,0.550000
3,7.984725,-0.278833,-0.334863,0.182913,1,0.550000
3,7.990075,-0.139467,-0.334934,0.185697,1,0.550000
3,7.994022,0.000000,-0.335049,0.193490,1,0.550000
3,8.001600,0.139668,-0.335417,0.186633,1,0.550000
3,8.028444,0.280359,-0.336697,0.179501,1,0.550000
3,8.035450,0.421120,-0.337247,0.182347,1,0.550000
3,7.987362,0.558531,-0.335587,0.177695,1,0.550000
3,7.997724,0.699710,-0.336484,0.186928,1,0.550000
3,7.995019,0.840310,-0.336936,0.179691,1,0.550000
3,8.022894,0.985087,-0.338784,0.180915,1,0.550000
3,8.007648,1.125402,-0.338918,0.184642,1,0.550000
3,8.008312,1.268392,-0.339832,0.178138,1,0.550000
3,7.998492,1.410350,-0.340408,0.168183,1,0.550000
3,7.995540,1.554175,-0.341385,0.166482,1,0.550000
3,7.979801,1.696159,-0.341925,0.174167,1,0.550000
3,8.044196,1.857149,-0.346020,0.165603,1,0.550000
3,7.998217,1.994180,-0.345487,0.169099,1,0.550000
3,7.997394,2.142895,-0.347014,0.168804,1,0.550000
3,20.020989,5.740926,-0.872944,0.017921,3,0.350000
3,8.000494,2.445997,-0.350641,0.255916,2,0.850000
3,7.975931,2.591537,-0.351494,0.250301,2,0.850000
3,8.026401,2.763711,-0.355790,0.242081,2,0.850000
3,8.001720,2.912388,-0.356895,0.224524,2,0.850000
3,20.013193,7.682345,-0.898478,0.014894,3,0.350000
3,19.992823,8.077625,-0.903756,0.014482,3,0.350000
3,20.012212,8.494680,-0.911196,0.014945,3,0.350000
3,20.028489,8.917258,-0.918884,0.015763,3,0.350000
3,20.024099,9.337391,-0.926019,0.013399,3,0.350000
3,20.006491,9.757818,-0.932939,0.014144,3,0.350000
3,20.020288,10.200846,-0.941742,0.013035,3,0.350000
3,19.983475,10.625402,-0.948591,0.011761,3,0.350000
3,25.034680,13.876950,-1.199680,0.000000,0,0.220000
3,24.775082,14.303900,-1.199022,0.000000,0,0.220000
3,24.537453,14.743589,-1.199794,0.000588,0,0.220000
3,24.291150,15.178795,-1.200522,0.000574,0,0.220000
3,24.002896,15.587663,-1.199541,0.001321,0,0.220000
3,23.755652,16.023390,-1.200979,0.000000,0,0.220000
3,23.443869,16.415574,-1.199520,0.000145,0,0.220000
3,23.177595,16.839508,-1.200752,0.000000,0,0.220000
3,22.857240,17.224165,-1.199549,0.000688,0,0.220000
3,22.533842,17.605367,-1.198521,0.000000,0,0.220000
3,22.265062,18.029892,-1.200782,0.000545,0,0.220000
3,21.923453,18.395961,-1.199493,0.000374,0,0.220000
4,28.205443,-23.667177,-1.199988,0.001222,0,0.220000
4,28.594366,-23.155261,-1.199156,0.000000,0,0.220000
4,29.010734,-22.665669,-1.199843,0.000000,0,0.220000
4,29.407104,-22.159842,-1.200056,0.000000,0,0.220000
4,29.776348,-21.633783,-1.199531,0.001868,0,0.220000
4,30.182998,-21.134363,-1.200869,0.000084,0,0.220000
4,30.500774,-20.573032,-1.199042,0.000000,0,0.220000
4,30.839150,-20.027178,-1.198419,0.000000,0,0.220000
4,31.249527,-19.526872,-1.200939,0.000000,0,0.220000
4,31.521947,-18.940297,-1.198520,0.001861,0,0.220000
4,31.895995,-18.415161,-1.200337,0.002583,0,0.220000
4,32.217532,-17.858470,-1.200524,0.000728,0,0.220000
4,20.008582,-10.638752,-0.738549,0.004535,3,0.350000
4,19.974009,-10.177266,-0.730604,0.006633,3,0.350000
4,19.989938,-9.749744,-0.724852,0.008038,3,0.350000
4,20.003409,-9.327743,-0.719327,0.005824,3,0.350000
4,19.992043,-8.901031,-0.713222,0.008878,3,0.350000
4,19.990251,-8.485358,-0.707767,0.008020,3,0.350000
4,19.969216,-8.068087,-0.701929,0.006567,3,0.350000
4,19.996216,-7.675828,-0.698062,0.006514,3,0.350000
4,19.997705,-7.278569,-0.693573,0.008905,3,0.350000
4,20.053762,-6.905064,-0.691232,0.006930,3,0.350000
4,20.034817,-6.509707,-0.686557,0.009527,3,0.350000
4,20.032132,-6.124437,-0.682698,0.007078,3,0.350000
4,20.009344,-5.737587,-0.678405,0.008690,3,0.350000
4,7.995641,-2.142426,-0.269779,0.087054,1,0.550000
4,7.973183,-1.987938,-0.267809,0.088069,1,0.550000
4,7.990473,-1.844746,-0.267268,0.089282,1,0.550000
4,7.985908,-1.697457,-0.266083,0.085344,1,0.550000
4,7.996969,-1.554453,-0.265507,0.089742,1,0.550000
4,8.007144,-1.411876,-0.264987,0.098032,1,0.550000
4,8.003113,-1.267569,-0.264081,0.093647,1,0.550000
4,7.981489,-1.121725,-0.262681,0.092132,1,0.550000
4,7.990796,-0.981146,-0.262384,0.089346,1,0.550000
4,7.989010,-0.839679,-0.261804,0.098571,1,0.550000
4,7.995182,-0.699488,-0.261566,0.092019,1,0.550000
4,7.968531,-0.557214,-0.260337,0.096490,1,0.550000
4,7.965858,-0.417473,-0.259972,0.092981,1,0.550000
4,8.014605,-0.279876,-0.261363,0.095162,1,0.550000
4,8.039614,-0.140332,-0.262059,0.095060,1,0.550000
4,7.940363,0.000000,-0.258784,0.096868,1,0.550000
4,8.006375,0.139752,-0.260976,0.101607,1,0.550000
4,8.040333,0.280775,-0.262202,0.093482,1,0.550000
4,7.997258,0.419119,-0.260996,0.093733,1,0.550000
4,8.022989,0.561022,-0.262116,0.092658,1,0.550000
4,8.023199,0.701939,-0.262483,0.092431,1,0.550000
4,8.008489,0.841726,-0.262442,0.098487,1,0.550000
4,7.984016,0.980314,-0.262161,0.097645,1,0.550000
4,8.016342,1.126623,-0.263828,0.094325,1,0.550000
4,7.970274,1.262367,-0.262997,0.094456,1,0.550000
4,8.047087,1.418919,-0.266309,0.091468,1,0.550000
4,8.024789,1.559861,-0.266431,0.087843,1,0.550000
4,8.004629,1.701437,-0.266707,0.092273,1,0.550000
4,8.000580,1.847080,-0.267606,0.087966,1,0.550000
4,7.980011,1.989640,-0.268039,0.086659,1,0.550000
4,8.006587,2.145359,-0.270148,0.083431,1,0.550000
4,20.021936,5.741198,-0.678832,0.007474,3,0.350000
4,7.991368,2.443206,-0.272347,0.130136,2,0.850000
4,7.988080,2.595484,-0.273737,0.127995,2,0.850000
4,7.987946,2.750471,-0.275336,0.123328,2,0.850000
4,7.993576,2.909424,-0.277238,0.126057,2,0.850000
4,20.022305,7.685843,-0.698973,0.007570,3,0.350000
4,19.977112,8.071277,-0.702206,0.007299,3,0.350000
4,19.987439,8.484165,-0.707667,0.007421,3,0.350000
4,20.011409,8.909653,-0.713913,0.008021,3,0.350000
4,20.021656,9.336251,-0.719983,0.006943,3,0.350000
4,19.966097,9.738116,-0.723987,0.007523,3,0.350000
4,19.998515,10.189752,-0.731501,0.005601,3,0.350000
4,19.981217,10.624202,-0.737539,0.006116,3,0.350000
4,32.215390,17.857282,-1.200444,0.000119,0,0.220000
4,31.846088,18.386348,-1.198459,0.000926,0,0.220000
4,31.540960,18.951721,-1.199243,0.000000,0,0.220000
4,31.241008,19.521549,-1.200611,0.001173,0,0.220000
4,30.891660,20.061279,-1.200460,0.001288,0,0.220000
4,30.523699,20.588495,-1.199943,0.000000,0,0.220000
4,30.169344,21.124802,-1.200326,0.000512,0,0.220000
4,29.811751,21.659505,-1.200958,0.000000,0,0.220000
4,29.412880,22.164195,-1.200292,0.000549,0,0.220000
4,29.022086,22.674539,-1.200312,0.000578,0,0.220000
4,28.590272,23.151946,-1.198984,0.000011,0,0.220000
4,28.222485,23.681477,-1.200713,0.000000,0,0.220000
5,20.053269,-10.662512,-0.528621,0.009512,3,0.350000
5,19.994993,-10.187958,-0.522318,0.011242,3,0.350000
5,20.014189,-9.761572,-0.518289,0.011296,3,0.350000
5,19.997805,-9.325130,-0.513572,0.011453,3,0.350000
5,20.024803,-8.915617,-0.510191,0.011116,3,0.350000
5,20.009543,-8.493547,-0.505948,0.012216,3,0.350000
5,19.976677,-8.071101,-0.501478,0.012591,3,0.350000
5,20.001599,-7.677895,-0.498663,0.011277,3,0.350000
5,19.962993,-7.265935,-0.494464,0.012741,3,0.350000
5,19.982121,-6.880396,-0.491888,0.011638,3,0.350000
5,19.996055,-6.497112,-0.489365,0.012034,3,0.350000
5,19.998773,-6.114239,-0.486745,0.013125,3,0.350000
5,19.996300,-5.733847,-0.484175,0.012951,3,0.350000
5,7.965872,-2.134449,-0.191948,0.126955,1,0.550000
5,7.963182,-1.985444,-0.191019,0.139978,1,0.550000
5,8.007352,-1.848643,-0.191276,0.137751,1,0.550000
5,8.019938,-1.704690,-0.190836,0.139474,1,0.550000
5,8.006753,-1.556355,-0.189847,0.136598,1,0.550000
5,8.035777,-1.416924,-0.189920,0.137345,1,0.550000
5,7.984649,-1.264644,-0.188161,0.145276,1,0.550000
5,7.990906,-1.123049,-0.187818,0.136010,1,0.550000
5,8.005271,-0.982924,-0.187724,0.138104,1,0.550000
5,8.011414,-0.842034,-0.187495,0.137007,1,0.550000
5,8.008931,-0.700691,-0.187122,0.138322,1,0.550000
5,7.992523,-0.558892,-0.186482,0.140897,1,0.550000
